time,dir,packet,len
36.526123000,rx,f018000300010000000100014d09000000000000000000000000005c,28
36.584089000,tx,f017000500010000000100004d0100000000000000000000000156,27
36.606122000,rx,f016000500010000000100004d01000000000000000000000055,26
36.659765000,tx,f018000500010000000100004d0400000000000000000000000b0063,28
36.686122000,rx,f016000500010000000100004d04000000000000000000000058,26
36.745696000,tx,f016000300010000000100004d00000100000000000000000053,26
36.766176000,rx,f01b000300010000000100004d00000100000000000000000003050b0b0071,31
36.818137000,tx,f016000300010000000100014d000001000b0000000b0000006a,26
36.853188000,rx,f048000300010000000100014d000001000b0000000b0000000c0101001700290013000d000200190000000000000000000000000000000000000000000000000000000000000000000000f3,76
36.927497000,tx,f016000300010000000100014d05000000000000000000000058,26
36.949221000,rx,f018000300010000000100014d05000000000000000000000013006b,28
37.003330000,tx,f016000300010000000100014d04000000000000000000000057,26
37.029247000,rx,f018000300010000000100014d040000000000000000000000290080,28
37.079962000,tx,f016000300010000000100014d03000000000000000000000056,26
37.109289000,rx,f018000300010000000100014d03000000000000000000000017006d,28
37.160082000,tx,f016000300010000000100014d06000000000000000000000059,26
37.173299000,rx,f018000300010000000100014d0600000000000000000000000d0066,28
37.227203000,tx,f016000300010000000100014d0700000000000000000000005a,26
37.301373000,rx,f018000300010000000100014d07000000000000000000000002005c,28
37.354269000,tx,f016000300010000000100014d0800000000000000000000005b,26
37.365376000,rx,f018000300010000000100014d080000000000000000000000190074,28
37.418124000,tx,f016000300010000000100014d0900000000000000000000005c,26
37.445398000,rx,f018000300010000000100014d09000000000000000000000000005c,28
37.500778000,tx,f017000500010000000100004d0100000000000000000000000156,27
37.525440000,rx,f016000500010000000100004d01000000000000000000000055,26
37.582640000,tx,f018000500010000000100004d0400000000000000000000000c0064,28
37.605472000,rx,f016000500010000000100004d04000000000000000000000058,26
37.654353000,tx,f016000300010000000100004d00000100000000000000000053,26
37.669500000,rx,f01b000300010000000100004d00000100000000000000000003050b0c0072,31
37.722837000,tx,f016000300010000000100014d000001000c0000000b0000006b,26
37.747552000,rx,f048000300010000000100014d000001000c0000000b0000003e0001003000170010000d00020001000000000000000000000000000000000000000000000000000000000000000000000011,76
37.817730000,tx,f016000300010000000100014d05000000000000000000000058,26
37.827547000,rx,f018000300010000000100014d050000000000000000000000100068,28
37.882062000,tx,f016000300010000000100014d04000000000000000000000057,26
37.907573000,rx,f018000300010000000100014d04000000000000000000000017006e,28
37.962291000,tx,f016000300010000000100014d03000000000000000000000056,26
37.987622000,rx,f018000300010000000100014d030000000000000000000000300086,28
38.047571000,tx,f016000300010000000100014d06000000000000000000000059,26
38.067621000,rx,f018000300010000000100014d0600000000000000000000000d0066,28
38.135994000,tx,f016000300010000000100014d0700000000000000000000005a,26
38.147677000,rx,f018000300010000000100014d07000000000000000000000002005c,28
38.200805000,tx,f016000300010000000100014d0800000000000000000000005b,26
38.227716000,rx,f018000300010000000100014d08000000000000000000000001005c,28
38.283772000,tx,f016000300010000000100014d0900000000000000000000005c,26
38.291723000,rx,f018000300010000000100014d09000000000000000000000000005c,28
38.373310000,tx,f017000500010000000100004d0100000000000000000000000156,27
38.403747000,rx,f016000500010000000100004d01000000000000000000000055,26
38.459628000,tx,f018000500010000000100004d0400000000000000000000000d0065,28
38.483801000,rx,f016000500010000000100004d04000000000000000000000058,26
38.555627000,tx,f016000300010000000100004d00000100000000000000000053,26
38.579823000,rx,f01b000300010000000100004d00000100000000000000000003050b0d0073,31
38.647505000,tx,f016000300010000000100014d000001000d0000000b0000006c,26
38.679863000,rx,f048000300010000000100014d000001000d0000000b0000003e0001002d00170010000d00020008001a00000000000000000000000000000000000000000000000000000000000000000030,76
38.816311000,tx,f016000300010000000100014d05000000000000000000000058,26
38.839947000,rx,f018000300010000000100014d050000000000000000000000100068,28
38.896434000,tx,f016000300010000000100014d04000000000000000000000057,26
38.903948000,rx,f018000300010000000100014d04000000000000000000000017006e,28
38.958494000,tx,f016000300010000000100014d03000000000000000000000056,26
38.967972000,rx,f018000300010000000100014d0300000000000000000000002d0083,28
39.035469000,tx,f016000300010000000100014d06000000000000000000000059,26
39.048000000,rx,f018000300010000000100014d0600000000000000000000000d0066,28
39.113238000,tx,f016000300010000000100014d0700000000000000000000005a,26
39.144051000,rx,f018000300010000000100014d07000000000000000000000002005c,28
39.231456000,tx,f016000300010000000100014d0800000000000000000000005b,26
39.256123000,rx,f018000300010000000100014d080000000000000000000000080063,28
39.332668000,tx,f016000300010000000100014d0900000000000000000000005c,26
